Gene Systematic Name,Gene Standard Name,WT_1.rpkm,WT_2.rpkm,WT_3.rpkm,r0_1.rpkm,r0_2.rpkm,r0_3.rpkm,log2 (r0/WT),P value (r0/WT),FDR (r0/WT)
YDR458C,HEH2,52.96731362,56.91991837,56.20874803,60.76869835,59.78153514,55.14140963,-0.00313952,0.942864925,0.985169422
YDR457W,TOM1,42.11911729,43.20808692,44.13108648,44.38983524,42.46553607,42.53531959,-0.086158696,0.01052654,0.019529321
YDR456W,NHX1,56.83497003,54.39138293,59.14991084,61.54655262,65.35949251,61.71390275,0.063011153,0.15795136,0.220741595
YDR455C,-,37.18343906,42.42824757,42.44322498,38.73499053,40.66768861,44.67195659,-0.063386276,0.545371731,0.635685242
YDR454C,GUK1,394.9542552,394.7468349,404.6419981,336.3338499,332.7151769,346.2885544,-0.320119463,1.17E-08,6.29E-08
YDR453C,TSA2,9.446725581,11.02442636,11.47296402,13.80838956,16.83899729,14.90834279,0.432064253,0.004068019,0.008177349
YDR452W,PPN1,86.10768963,90.87473492,91.0237681,104.6009944,106.6194992,101.5723186,0.138135887,0.000959658,0.002170271
YDR451C,YHP1,35.047174,35.01474484,34.77966101,48.66742198,48.83962262,43.04936058,0.339588028,1.25E-05,3.84E-05
YDR450W,RPS18A,2490.513758,2502.610635,2607.535048,1727.350212,1778.741163,1795.242806,-0.605147661,3.41E-15,1.18E-13
YDR449C,UTP6,99.01630014,99.45580061,99.9396628,81.01130621,73.37315265,67.11533839,-0.514193115,1.40E-09,9.24E-09
YDR448W,ADA2,30.81524088,32.939453,29.32893553,31.82313555,32.57179744,28.35669614,-0.089735578,0.176493406,0.242581454
YDR447C,RPS17B,1594.443987,1552.20567,1594.408124,1214.957977,1269.374572,1190.260082,-0.452837523,2.72E-12,3.44E-11
YDR446W,ECM11,1.691256223,1.311163966,1.47223418,1.097278335,0.649465158,1.615480489,-0.52289044,0.144826703,0.205290448
YDR445C,-,14.27881028,11.49003835,12.46419437,16.44597247,15.70996182,17.03619204,0.274610207,0.07256978,0.111450916
YDR444W,-,25.32459536,25.71558444,27.05915065,30.0932353,28.97065023,28.12673631,0.074869905,0.154413346,0.216518989
YDR443C,SSN2,16.13330272,16.01059459,15.92644494,18.56893147,16.83588412,17.01677344,0.038805674,0.432181275,0.523050911
YDR442W,-,25.73576916,24.66589678,23.38267507,35.76244066,28.5417627,30.14165962,0.266712841,0.028959434,0.048936431
YDR441C,APT2,121.0735018,118.7482302,120.5905399,148.4680069,139.4815639,144.3369683,0.176012183,0.001043369,0.002348405
YDR440W,DOT1,31.64360699,34.02684147,33.20784547,29.23999519,28.40188639,28.60259469,-0.282994421,1.77E-05,5.32E-05
YDR439W,LRS4,27.90112353,29.52982386,29.05547226,27.27201027,28.59726263,27.00637728,-0.145674903,0.036097014,0.059834222
YDR438W,THI74,17.95649127,16.3482002,14.26836986,23.05575102,22.65675584,18.82317805,0.323998876,0.002821214,0.005832309
YDR437W,GPI19,12.6247637,7.701460971,8.436632746,8.360114816,13.15907217,10.87756862,0.088605922,0.675167781,0.753287241
YDR436W,PPZ2,16.34956132,16.91198664,18.06934507,20.32006269,22.89335321,22.85666319,0.280301028,0.000238177,0.000594274
YDR435C,PPM1,25.41348536,27.21003981,26.30421567,36.28841047,35.46113603,37.09614589,0.376481062,8.91E-06,2.80E-05
YDR434W,GPI17,65.78928473,63.31770094,65.98195854,67.1165163,67.89052662,63.37454468,-0.060080702,0.166074249,0.230292617
YDR433W,-,500.8915986,565.5647792,540.766637,522.8724662,479.4435109,444.8703576,-0.23610309,7.44E-05,0.000202515
YDR432W,NPL3,409.7005461,436.6599372,414.7712938,376.0285119,358.4182464,355.1853794,-0.296584973,9.04E-09,4.95E-08
YDR431W,-,19.19096509,19.86413409,13.15384615,33.71253401,34.32976476,34.829138,0.880171115,4.12E-06,1.38E-05
YDR430C,CYM1,49.3925041,51.95440862,51.78814228,109.8481411,108.9574801,108.8745732,1.0120622,3.51E-18,5.32E-16
YDR429C,TIF35,506.3698815,527.8803343,513.0270355,441.8349912,436.4092094,427.4291148,-0.330471691,6.10E-10,4.42E-09
YDR428C,BNA7,64.85413828,65.20288289,68.6724195,65.29529488,71.03250718,59.53600537,-0.101670645,0.103450734,0.152343445
YDR427W,RPN9,139.3734296,138.4775507,140.9212094,123.43166,135.1400884,126.9693861,-0.203885291,4.47E-05,0.000125686
YDR426C,-,19.69317396,18.49781799,19.59006211,18.47085197,22.53467373,23.0500859,0.063042485,0.634970377,0.716289205
YDR425W,SNX41,16.54456398,17.09288642,15.72468398,16.56099913,19.40036315,18.66215448,0.059635639,0.404282022,0.494945095
YDR424C,DYN2,94.25379544,91.41773538,82.50210377,125.1251262,123.6348212,117.1970297,0.360966697,4.42E-05,0.000124592
YDR423C,CAD1,24.80024257,25.12893711,24.87932131,30.22503049,27.56402545,33.5082175,0.196709726,0.011317954,0.02085641
YDR422C,SIP1,35.20123367,33.62621392,34.03964194,39.11474534,36.27760921,37.19168684,0.043810603,0.339440587,0.427132902
YDR421W,ARO80,12.22348906,12.64397739,12.44602935,14.52454147,15.16482119,15.85311263,0.200576751,0.002679085,0.005570808
YDR420W,HKR1,37.00857846,35.59312028,36.20487593,41.95965131,41.45940417,41.44697529,0.112844583,0.003875617,0.00781263
YDR419W,RAD30,22.07112573,20.62773693,21.7992994,23.58793849,24.91492574,23.97189294,0.083904169,0.153141243,0.215073807
YDR418W,RPL12B,2309.114912,2295.464234,2316.964903,1643.986749,1724.350115,1761.57637,-0.517745933,1.44E-13,2.72E-12
YDR417C,-,2252.520705,2200.647027,2204.053296,1599.976614,1634.609525,1800.062163,-0.489130689,2.36E-11,2.39E-10
YDR416W,SYF1,23.70946637,25.9619613,24.51749241,23.09051748,23.63416656,21.02153378,-0.214749617,0.000684858,0.001590709
YDR415C,-,33.94760701,34.67836387,35.76626086,36.99543732,36.50884883,39.33328815,0.025590064,0.661674715,0.741250436
YDR414C,ERD1,34.02963478,33.63587076,33.34387351,36.63640059,33.61116379,34.70034289,-0.0317191,0.597880282,0.684636813
YDR413C,-,192.0285139,196.1583241,193.1494565,140.4204542,154.1798392,138.3490759,-0.508873077,3.52E-10,2.71E-09
YDR412W,RRP17,172.4549529,179.4505673,175.9145173,126.407225,138.5377588,128.8715334,-0.506875731,1.48E-10,1.25E-09
YDR411C,DFM1,45.74043838,43.60041908,48.08695651,53.20312385,54.1701146,57.8228648,0.180012987,0.004334998,0.008665131
YDR410C,STE14,27.98250181,28.47192553,29.73913043,36.27003659,39.94326697,43.37430489,0.385674905,8.75E-05,0.000235269
YDR409W,SIZ1,20.65299741,20.13484236,19.15791496,23.14469186,21.15431556,22.10370022,0.059578877,0.27594424,0.36100214
YDR408C,ADE8,111.5223048,116.166688,112.3170879,108.5289467,102.2512766,102.7550785,-0.203109191,0.000286091,0.000705427
YDR407C,TRS120,29.98181197,30.42754183,31.560364,28.81921512,28.78813649,29.7994787,-0.158991742,0.000666223,0.001551979
YDR406W-A,-,10.85421757,8.397845306,11.60551431,15.11251525,21.25584052,16.31635294,0.699140569,0.002773567,0.005752166
YDR406W,PDR15,8.778824096,8.551531364,9.07723785,34.9267019,34.396548,37.77289026,1.933862123,1.85E-20,6.59E-18
YDR405W,MRP20,63.341187,72.23321487,64.77272726,149.9802649,134.7060323,144.9930454,1.012462808,2.51E-14,6.33E-13
YDR404C,RPB7,137.6779859,143.5145192,142.2982811,115.9797682,114.5750398,118.7678714,-0.364062016,1.60E-07,6.94E-07
YDR403W,DIT1,2.913078198,2.959275097,2.049064853,5.234502487,7.224457599,8.629132652,1.309280049,4.20E-07,1.69E-06
YDR402C,DIT2,3.027366805,2.486395015,2.609760425,2.652400635,4.876669138,3.596257382,0.376528557,0.072006696,0.110705441
YDR401W,-,4.447359939,3.240248823,2.530989824,2.733114459,6.878605905,4.339455568,0.368652958,0.231430747,0.308487749
YDR400W,URH1,54.97039538,57.55356153,59.21662628,63.10915457,61.74870934,60.00207209,0.021976788,0.658584283,0.738368723
YDR399W,HPT1,520.2260837,520.4045219,508.3783783,440.0328763,447.9015147,428.9289898,-0.319747726,2.83E-09,1.74E-08
YDR398W,UTP5,165.3863648,164.4651599,170.3073184,150.37422,139.2968779,133.1657625,-0.327373994,3.14E-08,1.56E-07
YDR397C,NCB2,139.0753962,133.1482548,142.4241348,198.6216289,196.0229752,188.9145082,0.408797359,2.53E-08,1.27E-07
YDR396W,-,125.9727374,121.1672531,131.0658682,177.5494306,175.0722503,162.968124,0.363728466,3.00E-07,1.24E-06
YDR395W,SXM1,143.2749758,147.36595,145.2654244,124.9940943,122.7433186,117.3050813,-0.341278201,6.45E-10,4.65E-09
YDR394W,RPT3,141.3310058,143.8490518,149.388872,129.0024029,129.1605179,128.1727492,-0.25473008,5.88E-07,2.28E-06
YDR393W,SHE9,30.21705924,32.4548945,29.99942916,49.80185549,47.05932363,51.5553909,0.590616659,7.72E-10,5.45E-09
YDR392W,SPT3,31.20028005,33.61622692,30.00308721,42.74427389,41.17076573,43.54245666,0.337537375,2.23E-05,6.58E-05
YDR391C,-,30.55951384,31.25972461,30.88785221,45.01324283,51.51959019,53.0806675,0.603670476,9.39E-08,4.25E-07
YDR390C,UBA2,57.20241333,59.33253657,58.91802606,60.78220417,59.22615369,59.37410692,-0.053675868,0.178360691,0.24446976
YDR389W,SAC7,45.04789034,48.48263974,43.63252571,54.40505488,49.0574959,50.66788072,0.080603424,0.111484182,0.162694302
YDR388W,RVS167,156.6891667,157.7066933,157.4388334,177.6580985,179.2103153,166.7443439,0.065189086,0.076134713,0.116299242
YDR387C,-,20.95595177,21.15030105,20.75320613,26.90897499,25.58445506,27.29174142,0.256263537,0.000229745,0.000575857
YDR386W,MUS81,10.95034616,11.21345537,10.57078096,13.89491923,13.01260827,13.35208661,0.210705433,0.009636566,0.0179859
YDR385W,EFT2,293.9304482,284.6485644,285.9613182,239.6131421,242.2749373,242.8291387,-0.340281133,1.53E-10,1.29E-09
YDR384C,ATO3,114.3339519,125.2304106,115.4007561,214.7510319,194.0378008,191.185092,0.670803072,4.31E-12,5.16E-11
YDR383C,NKP1,30.01802886,29.81005339,28.49481535,28.70745574,26.8186796,25.12308737,-0.21639236,0.014228153,0.025655318
YDR382W,RPP2B,4001.44005,3983.802796,3953.428906,2822.636631,2982.717636,3102.752953,-0.508116767,8.84E-13,1.30E-11
YDR381W,YRA1,424.1708251,422.01805,423.160314,394.7894952,405.9602748,407.6931888,-0.156624199,0.000100675,0.00026739
YDR381C-A,-,34.00702158,38.92218738,37.23856332,105.3933672,101.6941419,85.98008591,1.328715203,2.36E-12,3.01E-11
YDR380W,ARO10,11.91647042,13.28439995,12.20426579,13.4491881,14.05628163,13.44303292,0.044824601,0.542453837,0.632888025
YDR379W,RGA2,20.40189086,20.58527427,20.31683168,26.06534808,24.29927498,24.00604006,0.192935997,0.00062068,0.001452535
YDR379C-A,SDH6,13.14840446,14.89810057,15.61304348,42.69285557,40.41180969,43.64624411,1.449797278,1.64E-09,1.06E-08
YDR378C,LSM6,154.3862169,172.9169067,161.6851574,216.7864256,220.6997783,213.4253982,0.32701653,6.80E-06,2.20E-05
YDR377W,ATP17,282.667559,269.2693732,292.1432225,172.1641443,170.6046732,175.9606689,-0.787688964,5.32E-13,8.38E-12
YDR376W,ARH1,38.32733285,39.67465378,40.93645484,39.21911851,41.54285665,42.67353845,-0.031814719,0.542445829,0.632888025
YDR375C,BCS1,44.38130576,47.87096939,48.93616211,99.40529721,98.30169825,101.5398419,0.998524994,6.96E-16,3.24E-14
YDR374W-A,WIP1,26.07204988,25.30837825,30.73043478,47.0167141,45.60482485,38.07149019,0.593977097,0.000102156,0.00027092
YDR374C,PHO92,0.087853701,0.345088106,0.193740263,1.181434417,1.37357801,1.91331826,2.662183914,2.91E-05,8.45E-05
YDR373W,FRQ1,82.46656686,87.49925732,87.97177326,110.1393781,113.3333702,112.5913779,0.296680594,7.89E-06,2.51E-05
YDR372C,VPS74,164.1650499,161.7453385,165.885901,147.3688625,146.1690789,141.6598966,-0.261458293,4.70E-07,1.86E-06
YDR371W,CTS2,20.22831456,22.76098698,18.93546195,26.5649682,26.84969421,26.00418749,0.270531964,0.000619909,0.001451205
YDR371C-A,-,35.44771313,30.26915671,28.88944099,32.81574739,33.73507592,47.55051427,0.16937574,0.399695809,0.490482579
YDR370C,DXO1,26.05784389,29.05634061,25.17420747,24.22096123,25.06650675,24.75076563,-0.204651899,0.005494933,0.010769221
YDR369C,XRS2,10.37834774,10.90397692,10.85217391,11.48904668,12.26431123,11.64090677,0.055241814,0.411213562,0.501421602
YDR368W,YPR1,101.9386416,99.93415276,93.39797192,106.2221519,117.1207109,118.9582026,0.125901452,0.019955574,0.034853779
YDR367W,KEI1,88.68870648,89.23947327,87.74383077,84.95684246,88.76985067,89.66644407,-0.098686181,0.058735996,0.092518282
YDR366C,-,277.2140953,259.4783631,276.3726708,305.8863988,440.9233607,434.2848827,0.453958991,4.26E-05,0.000120327
YDR365W-B,-,0,0.015082866,0.05080717,0.051637296,0.128075459,0.055750636,1.754333346,0.043123225,0.070078928
YDR365W-A,-,0,0,0,0.068537484,0,0.073997065,2.680691675,0.144444098,0.204878312
YDR365C,ESF1,179.2355164,190.5356794,188.9309463,142.5718052,131.4899223,122.5931383,-0.579048569,7.26E-12,8.17E-11
YDR364C,CDC40,41.93530708,39.96059723,42.26086956,37.71500515,31.87323511,33.13364654,-0.35933303,7.26E-06,2.33E-05
YDR363W-A,SEM1,212.1725438,224.2440026,229.6521739,310.6461467,305.4898542,311.4610483,0.392632953,4.38E-08,2.11E-07
YDR363W,ESC2,28.97768767,34.19354956,34.68480639,29.10068581,30.75772786,28.20551164,-0.233931569,0.002003527,0.004268201
YDR362C,TFC6,23.32417845,24.36037445,22.40377285,25.91358483,24.7708024,25.11700096,0.02548448,0.639994161,0.720901743
YDR361C,BCP1,160.4969559,151.6388828,156.8634415,123.8800545,113.4401321,111.571681,-0.512211701,2.27E-10,1.83E-09
YDR360W,OPI7,35.89944561,35.43578863,31.58500749,36.68693356,34.51059491,36.68366247,-0.022507556,0.81133089,0.873873023
YDR359C,EAF1,41.70503646,44.29520033,42.68760227,49.31937834,47.15932536,48.63368678,0.086971214,0.034709262,0.057775801
YDR358W,GGA1,12.32549633,14.7141734,14.60308555,21.01668787,24.98894512,26.9015138,0.721781415,5.72E-08,2.71E-07
YDR357C,CNL1,49.77590683,47.3724607,58.99469776,101.9787614,104.4507432,106.3879273,0.921310541,1.15E-10,9.96E-10
YDR356W,SPC110,30.02495508,30.3252107,31.09233954,28.11407598,27.87457331,26.4860163,-0.233166282,2.98E-05,8.64E-05
YDR355C,-,18.95987239,17.56959715,18.55015066,16.45917502,16.42219042,14.5393244,-0.296886815,0.060593114,0.095107165
YDR354W,TRP4,130.6080153,132.288529,137.6898322,119.2341754,108.9085128,112.8868933,-0.317842376,1.35E-07,5.93E-07
YDR354C-A,-,226.4447435,216.298349,255.2608695,235.5033626,172.7751284,205.9939558,-0.270782327,0.006314188,0.012226875
YDR353W,TRR1,392.5135871,400.1795347,401.1994565,409.5491631,407.2807603,390.9806073,-0.068557505,0.034932717,0.058120602
YDR352W,YPQ2,79.13214878,76.37488872,73.13207546,66.15289692,66.92204526,70.29372177,-0.256846702,4.81E-05,0.000134816
YDR351W,SBE2,45.36754942,43.41786842,44.66026639,56.64135772,55.70512536,53.04229417,0.224620823,1.43E-05,4.34E-05
YDR350C,ATP22,29.29414313,27.52946661,30.56401142,32.60773362,35.54084641,36.20562988,0.171457488,0.005106083,0.010062486
YDR349C,YPS7,90.03915336,89.660335,92.85383437,110.7744836,115.9348924,108.666364,0.214703781,1.02E-05,3.18E-05
YDR348C,PAL1,79.07922438,84.06501547,83.74539129,76.28797696,68.81955487,68.59394775,-0.293604113,1.79E-06,6.41E-06
YDR347W,MRP1,114.9202798,110.3837182,118.6794491,250.5298335,257.0291499,240.2861666,1.036148128,4.29E-17,3.92E-15
YDR346C,SVF1,274.5231293,281.4497782,266.6649828,223.5523521,217.0266554,217.3933995,-0.408256724,3.98E-11,3.80E-10
YDR345C,HXT3,492.7921326,509.1932964,528.026638,793.140985,826.3509794,894.9864298,0.631471856,2.20E-13,3.91E-12
YDR344C,-,4.738163771,6.084509541,4.822561691,4.492909938,3.988944788,4.85080763,-0.325965646,0.180629954,0.2472188
YDR343C,HXT6,0.519583094,0.742150953,0.364577781,0.582268538,0.886210401,0.914401566,0.442279993,0.214749077,0.289063453
YDR342C,HXT7,3.63708166,3.757139197,4.895758775,9.369230117,10.53605699,13.2588227,1.347411155,3.97E-09,2.36E-08
YDR341C,-,381.5432753,379.7273177,375.5054347,308.116347,305.5854122,303.3016791,-0.395663043,5.09E-12,5.95E-11
YDR340W,-,0.801121369,1.048931173,1.766681016,1.197030911,1.948395474,1.615480489,0.33176614,0.54351434,0.633806381
YDR339C,FCF1,146.2116772,145.2521244,141.0260869,152.7159435,148.256781,145.8166699,-0.039158845,0.377095827,0.467174003
YDR338C,-,17.74821469,18.41808601,16.4077961,20.88827538,21.32677213,23.30237761,0.227279297,0.001812803,0.003887461
YDR337W,MRPS28,76.59036639,83.60931701,85.59066807,148.9135649,143.0116459,141.4462931,0.733708943,4.37E-13,7.05E-12
YDR336W,-,20.03566394,22.70186753,23.03602484,22.16502236,20.97286466,20.20119887,-0.137648592,0.10923877,0.159960691
YDR335W,MSN5,55.54942872,55.30607347,55.73962732,57.73597661,55.16947109,53.46435975,-0.087309261,0.024048018,0.041372809
YDR334W,SWR1,30.94108753,30.61130807,31.11321566,28.17012743,26.98063828,25.52459172,-0.284664857,6.59E-07,2.53E-06
YDR333C,RQC1,41.23893963,41.81345353,40.4600048,44.12687462,42.05235638,39.57391679,-0.059286119,0.20344425,0.275198125
YDR332W,IRC3,16.61262548,19.23078489,18.53308128,16.4704514,15.88970967,15.9852965,-0.255002644,0.000748961,0.001724426
YDR331W,GPI8,63.17256812,64.73522016,62.58210214,64.48495583,65.02736115,59.1665808,-0.098214014,0.047862065,0.076989858
YDR330W,UBX5,23.31033986,25.8511286,27.89898463,29.62173647,32.15269212,31.06946248,0.18660897,0.008425892,0.015922276
YDR329C,PEX3,38.13784796,37.81076504,42.85933503,48.48313714,43.3773035,44.15013148,0.111524286,0.070476057,0.108656941
YDR328C,SKP1,207.0549531,204.9571169,209.2414715,217.9302198,216.3946536,222.739136,-0.005072301,0.894772216,0.945174446
YDR327W,-,177.9101917,169.8474585,188.5297168,183.5685338,193.1771549,179.330191,-0.030198083,0.574773121,0.664153277
YDR326C,YSP2,44.40201732,43.82349156,43.66836873,45.22202269,44.69878023,41.22742132,-0.093144387,0.024146948,0.041502931
YDR325W,YCG1,22.64946418,24.49142916,24.22763135,24.03998564,23.30954811,21.98612809,-0.125902573,0.016586041,0.029408343
YDR324C,UTP4,156.4114722,153.6296051,153.9009568,126.6572706,118.5286451,117.0493581,-0.442746075,2.96E-11,2.93E-10
YDR323C,PEP7,8.572205653,8.00724785,9.509605661,11.42224989,10.29704352,8.727351571,0.144707925,0.18943967,0.258066734
YDR322W,MRPL35,60.46507069,60.88788928,63.68052929,133.7129066,132.3123902,128.9346585,1.009383588,1.43E-16,8.96E-15
YDR322C-A,TIM11,233.0079395,239.7348417,225.3428955,236.5030736,224.3208656,224.728325,-0.112929786,0.028577776,0.04839478
YDR321W,ASP1,174.6060101,163.350436,164.0323241,121.4539838,122.0909488,122.8424897,-0.54046299,9.43E-12,1.03E-10
YDR320W-B,-,26.38475812,24.75819611,34.91115311,24.31143757,33.0017047,36.88914577,0.050642767,0.79642596,0.860550628
YDR320C-A,DAD4,97.5392702,92.5178848,101.0315664,89.43296693,97.04610881,108.1796551,-0.069434261,0.421883316,0.512153409
YDR320C,SWA2,37.00965175,37.92693664,40.89686098,35.64656062,36.72702585,35.21795761,-0.189748708,0.000729272,0.001684534
YDR319C,YFT2,29.71723302,31.58999264,31.79383399,32.42321453,33.42839341,32.63270587,-0.003348731,0.96471691,1
YDR318W,MCM21,20.17349528,22.89668934,21.92152704,21.46059075,21.25584052,22.46262139,-0.082898416,0.27951783,0.364940281
YDR317W,HIM1,6.824009731,5.807666513,7.09439497,7.865791067,7.925710607,8.649632883,0.224369051,0.076996048,0.117413618
YDR316W-B,-,0.015359388,0.015082866,0.016935723,0.223761615,0,0,2.02505112,0.100387475,0.148322859
YDR316W-A,-,0.061158925,0.060057851,0.06743567,0.890987293,0,0,2.02505112,0.100387475,0.148322859
YDR316W,OMS1,51.54220263,51.45596317,57.90309505,112.5754314,114.7731132,105.9180199,0.96805761,4.79E-15,1.54E-13
YDR315C,IPK1,13.96375379,17.56308782,15.08048103,22.29363951,24.62341534,22.21801251,0.483533061,7.35E-05,0.000200644
YDR314C,RAD34,9.96334493,10.89231018,10.77131564,11.95044496,12.00767493,11.06592479,0.063951504,0.403208511,0.494027484
YDR313C,PIB1,30.54217065,28.51576044,29.5318891,47.39116279,45.54822968,39.90968558,0.501677971,7.28E-07,2.77E-06
YDR312W,SSF2,67.78416127,71.52255035,73.56176976,83.55157107,80.8081389,71.95008498,0.067698556,0.183938368,0.251244933
YDR311W,TFB1,30.49452501,33.81742683,33.06917303,36.61788297,38.64930937,33.9014736,0.082045827,0.144478574,0.204886432
YDR310C,SUM1,63.76137283,66.77438615,69.07423615,69.26451014,65.66650479,66.55475667,-0.071680494,0.064405636,0.100296014
YDR309C,GIC2,63.00277139,65.17918998,58.62635869,69.10827284,60.39808514,62.80096261,-0.046447057,0.404312178,0.494945095
YDR308C,SRB7,64.65409287,68.18610567,62.00925068,71.1681569,78.75505312,80.77173298,0.155350905,0.038991962,0.064066571
YDR307W,PMT7,28.47625981,27.6440036,26.82352941,27.7632633,29.68143935,27.21853145,-0.055203838,0.309120681,0.394672072
YDR306C,-,21.67822159,21.17735103,21.35753835,27.89032041,27.70173249,28.34072159,0.299894045,5.56E-05,0.000154343
